input,csco_code,csco_name,similarity,expected_code,expected_name
普通职工,6000000,生产制造及有关人员,0.8585933720373624,8000000,不便分类的其他从业人员
景区商品销售经理,2060702,市场营销专业人员,0.8648657225694392,2060702,市场营销专业人员
景区营销总监,4070407,景区运营管理师,0.8745838149311841,2060702,市场营销专业人员
景区营销总监文旅项目,4070403,旅行社计调,0.8543043874787982,2060702,市场营销专业人员
景德镇珠山区零食店半天班营业员,4010200,销售人员,0.7527475782767536,4010203,商品营业员
景洪傣遇火锅店后厨,4030201,中式烹调师,0.8198739721659264,4030201,中式烹调师
景洪启明收银,4010200,销售人员,0.7026778798003588,4010204,收银员
景洪嘿麦烘焙蛋糕裱花师,6020102,糕点装饰师,0.9118356098514644,6020102,糕点装饰师
景润装饰店员营业员,4010203,商品营业员,0.9225925262826652,4010203,商品营业员
景观园林设计师,4080801,花艺环境设计师,0.9098979045943171,2021803,风景园林工程技术人员L
景观施工图设计师,2021801,建筑和市政设计工程技术人员L,0.80905569392196,2021803,风景园林工程技术人员L
景观设计师应届,4080800,专业化设计服务人员,0.7592568893572808,2021803,风景园林工程技术人员L
智公采耳师,4100401,保健调理师,0.9494661360044587,4100402,保健按摩师
智创生活工程管理,2021000,信息和通信工程技术人员,0.7666671856170166,2023007,监理工程技术人员
智创生活项目管理品控管理方向,2023000,管理（工业）工程技术人员,0.7796137978904527,2023004,项目管理工程技术人员
智慧家庭工程师,2023805,智能制造工程技术人员S,0.8132393207101203,2023805,智能制造工程技术人员S
智慧校园解决方案经理,4130400,教育服务人员,0.7517591932350998,2023805,智能制造工程技术人员S
智能与数字化部产品经理,2060713,数字化管理师S,0.862762916784386,2023805,智能制造工程技术人员S
智能硬件产品经理,2023401,产品设计工程技术人员,0.9999999999998956,2023805,智能制造工程技术人员S
智能硬件产品经理,2023401,产品设计工程技术人员,0.9999999999998956,2023805,智能制造工程技术人员S
智能硬件工程师,2021002,计算机硬件工程技术人员,0.9495075798834485,2023805,智能制造工程技术人员S
智能结构高级工程师项目经理,2023007,监理工程技术人员,0.8699609565014573,2023805,智能制造工程技术人员S
智能车衍生业务经理,4010300,贸易经纪代理人员,0.7930189665552472,2023805,智能制造工程技术人员S
暑假学生工25元时,4070000,租赁和商务服务人员,0.37627708469452537,8000000,不便分类的其他从业人员
暑假工,4140600,康养、休闲服务人员,0.6302892519665598,8000000,不便分类的其他从业人员
暑假工  物流送货 后勤 送货 9000,4029900,其他交通运输、仓储物流和邮政业服务人员,0.6969261494480987,4020708,快递员
暑假工文员,6040400,针织人员,0.6686948015937297,3010205,打字员
暖通主管,2060714,企业合规师,0.8432642784703268,2021806,城镇燃气与供热工程技术人员L
暖通工程师,2021806,城镇燃气与供热工程技术人员L,0.9999999999998834,2021806,城镇燃气与供热工程技术人员L
暖通工程师投标,2021806,城镇燃气与供热工程技术人员L,0.9391863869337311,2021806,城镇燃气与供热工程技术人员L
暖通技术员,2021806,城镇燃气与供热工程技术人员L,0.9580372290590751,2021806,城镇燃气与供热工程技术人员L
暖通施工员,2021806,城镇燃气与供热工程技术人员L,0.9564050954420434,6290200,土木工程建筑施工人员
暖通热力设计工程师,2020901,电子材料工程技术人员,0.9634199990138287,2021806,城镇燃气与供热工程技术人员L
暖通空调设计师,6240502,空调器制造工,0.8709144830249911,2021806,城镇燃气与供热工程技术人员L
暖通行业售前技术支持,6250100,电子元件制造人员,0.7511935143794913,4070203,客户服务管理员
暖通设计,2021806,城镇燃气与供热工程技术人员L,0.9999999999999241,2021806,城镇燃气与供热工程技术人员L
暖通设计预算员,2021800,建筑工程技术人员,0.7754234545020886,2021806,城镇燃气与供热工程技术人员L
暖通设计工程师,2020901,电子材料工程技术人员,0.9624815619975058,2021806,城镇燃气与供热工程技术人员L
暖通设计师助理,4080800,专业化设计服务人员,0.8586551969404428,2021806,城镇燃气与供热工程技术人员L
暖通销售工程师,2021806,城镇燃气与供热工程技术人员L,0.9213695963035001,2060702,市场营销专业人员
暖通销售经理湖北出差,2060700,商务专业人员,0.7878476083520513,2060702,市场营销专业人员
暴龙专卖大石坝店验光师,6190100,五金制品制作装配人员,0.758641275599149,4140303,眼镜验光师
曹县电子厂,3010200,行政事务处理人员,0.7383971326397077,6250000,计算机、通信和其他电子设备制造人员
曼德夫餐厅后厨,4030203,西式烹调师,0.846997933299155,4030201,中式烹调师
會計稅務助理,2060500,涉税服务专业人员,0.9080954245394527,2060300,会计专业人员
18000数据充足运营销售,4130100,社会文化活动服务人员,0.6020120364207142,4010200,销售人员
客服岗 无加班提供公寓宿舍,4140600,康养、休闲服务人员,0.6082343493557932,4040503,呼叫中心服务员
银行渠道授信专员,4050102,银行信贷员,0.8289075533699907,2060702,市场营销专业人员
办公室工作6000,4120000,修理及制作服务人员,0.5714575656020215,8000000,不便分类的其他从业人员
月佳广告切割工,6180200,机械热加工人员,0.7514835278576381,6180205,机械加工材料切割工
2W鲜羊奶销售,6020400,乳制品加工人员,0.6917483353524374,4010203,商品营业员
W销售顾问蚂蚁正编朝九晚六,4080000,技术辅助服务人员,0.5500746788463856,4010201,营销员
安踏导购门店就近安排,4010000,批发与零售服务人员,0.5766393987877273,4010203,商品营业员
美容师薪资高,4100300,美容美发和浴池服务人员,0.7152279261015375,4100301,美容师
朝九晚六售前邀约客服无销售性质,4070000,租赁和商务服务人员,0.593047888156592,4010200,销售人员
超市招 后勤送货,4010000,批发与零售服务人员,0.7865725783063401,4100801,网约配送员
同城配送员日结提供车辆住宿工作就近安排,4029900,其他交通运输、仓储物流和邮政业服务人员,0.6291041572462204,4100801,网约配送员
不是梦轻松纯,4070000,租赁和商务服务人员,0.4715671524009901,8000000,不便分类的其他从业人员
没什么问题的商务顾问,2060700,商务专业人员,0.6952763102246896,2060702,市场营销专业人员
的零基础销售,4010000,批发与零售服务人员,0.5696034227202836,4010200,销售人员
货运司机不装卸,4020200,道路运输服务人员,0.743407979966104,4020202,道路货运汽车驾驶员L
车险专员可小白,2060700,商务专业人员,0.7989156579705489,4050304,保险经纪人
鲜奶促销员,6020402,乳品评鉴师,0.886474067120105,4010203,商品营业员
月嫂,4100106,家政服务员,0.999999999999888,4100106,家政服务员
月嫂主管,1040103,妇联负责人,0.8594013796281443,4100106,家政服务员
月子中心护士长,2050801,内科护士,0.8450838310672203,4100103,保育师
月子中心招母婴护理师接受新手,4100100,生活照料服务人员,0.7013438502992031,4100103,保育师
月子中心月嫂,4100106,家政服务员,0.8238627376530694,4100103,保育师
月子中心母婴护理师,4100103,保育师,0.8246128352772439,4100103,保育师
月子中心母婴师,4100100,生活照料服务人员,0.751485069456821,4100103,保育师
月子会所店长,4010200,销售人员,0.74029085273116,4100103,保育师
月薪1w 纯管理岗,4070300,人力资源服务人员,0.6362693267322266,8000000,不便分类的其他从业人员
月薪招市场开发,4010000,批发与零售服务人员,0.5830594652475237,2060702,市场营销专业人员
月薪6000 app推广 就近分配 上班自由,4010000,批发与零售服务人员,0.48745877893215606,4010201,营销员
月薪招高端别墅卫保洁收纳,4140000,健康、体育和休闲服务人员,0.5722201421940996,4100106,家政服务员
月送餐员,4100800,社区生活服务人员,0.7868329856158613,4100801,网约配送员
出差销售业务,4010200,销售人员,0.9054028465656395,4010200,销售人员
滴滴全职兼职司机,6300100,专用车辆驾驶员,0.6328415961232465,4020201,客运车辆驾驶员L
室内电话销售,4010201,营销员,0.9143121490168472,4010200,销售人员
家装饰油漆工,6180303,涂装工,0.9073789903804186,6290401,装饰装修工
工程监理,2023007,监理工程技术人员,0.9999999999998703,2023007,监理工程技术人员
有机合成工艺研究员,2023604,日用化工工程技术人员,0.9762912443966534,2020601,化工实验工程技术人员
有机合成研发员,6110215,有机合成工,0.9760038348580719,2020601,化工实验工程技术人员
有机合成研究员,2023604,日用化工工程技术人员,0.9999999999998594,2020601,化工实验工程技术人员
有机合成组长,6110215,有机合成工,0.9363159858458473,2020601,化工实验工程技术人员
有机实验员,2023604,日用化工工程技术人员,0.8828114065847276,2020601,化工实验工程技术人员
有机液相液质实验室分析师,2023600,轻工工程技术人员,0.7877961711957858,2020601,化工实验工程技术人员
有源安规工程师,2023007,监理工程技术人员,0.8620511934766645,2022803,安全生产管理工程技术人员
有点枯燥 但工作好 鉴定所有擦边视频,4130100,社会文化活动服务人员,0.6426933343570267,4049900,其他信息传输、软件和信息技术服务人员
有线传输工程师,6290212,送配电线路工,0.9999999999999005,2021001,通信工程技术人员S
有赞运营专员,2060714,企业合规师,0.909772540417157,2060704,品牌专业人员
有食堂 天府四街6200,4030200,餐饮服务人员,0.7788658796506468,8000000,不便分类的其他从业人员
服务专家车险,4050300,保险服务人员,0.8310950157972562,4070203,客户服务管理员
服务助理,4130105,全媒体运营师S,0.9397128749512054,4070203,客户服务管理员
服务员,4030205,餐厅服务员,0.9999999999999218,4990000,其他社会生产服务和生活服务人员
服务员 后厨人员 厨师长  店长,4010206,连锁经营管理师,0.8651555628159242,4030201,中式烹调师
服务员东街店,4030101,前厅服务员,0.8246326917750822,4030205,餐厅服务员
服务员酒店,4030103,旅店服务员,0.9524954463419344,4030100,住宿服务人员
服务员领班,4030205,餐厅服务员,0.9630464917975753,4030100,住宿服务人员
服务端软件开发工程师,2021003,计算机软件工程技术人员S,0.8799910955939748,2021003,计算机软件工程技术人员S
服务经理,4070203,客户服务管理员,0.916827859673901,4070203,客户服务管理员
服务顾问,4060201,房地产经纪人,0.908560756814852,4990000,其他社会生产服务和生活服务人员
服务顾问sa,4060201,房地产经纪人,0.9053038643093994,4990000,其他社会生产服务和生活服务人员
服务顾问助理,2060802,人力资源服务专业人员,0.8883859682164361,4990000,其他社会生产服务和生活服务人员
服装 卖手 3,4010203,商品营业员,0.874208323794558,4010203,商品营业员
服装业务助理日语,2080000,教学人员,0.733592352398164,2100500,翻译
服装业务员,2090406,服装道具师,0.8970686073137613,4010203,商品营业员
服装业务跟单,4010203,商品营业员,0.8915651282223181,6319900,其他生产辅助人员
服装仓库管理员,2090406,服装道具师,0.8664423959424065,4020601,仓储管理员
服装供应链总监,2090406,服装道具师,0.8431162066467458,4020605,供应链管理师S
服装厂英文跟单,4010203,商品营业员,0.8146783339227753,6319900,其他生产辅助人员
服装商品专员,2023001,工业工程技术人员,0.8407404334195536,4010203,商品营业员
服装商品主管,2090406,服装道具师,0.905519680991941,2060702,市场营销专业人员
服装外贸单证员,6050100,纺织品和服装剪裁缝纫人员,0.753637655619249,2060701,国际商务专业人员
服装大烫工,2090406,服装道具师,0.8614363851217673,6050104,缝纫品整型工
服装家纺跟单员,6040200,纺纱人员,0.8944198132788344,6319900,其他生产辅助人员
服装导购,4010203,商品营业员,0.9999999999999177,4010203,商品营业员
服装导购店长,4010206,连锁经营管理师,0.8619653941463135,4010203,商品营业员
